,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,day_of_week,month,score_diff,score_total,winner,loser,spread_winner,spread_loser,over_under_winner,over_under_diff
2902,2013,16,False,GB,31.0,38.0,PIT,GB,2.0,44.5,Lambeau Field,False,23.0,5.0,78.0,snow | fog,Sunday,December,-7.0,69.0,PIT,GB,PIT,GB,OVER,24.5
2903,2013,16,False,DET,20.0,23.0,NYG,DET,9.0,48.5,Ford Field,False,72.0,0.0,,indoor,Sunday,December,-3.0,43.0,NYG,DET,NYG,DET,UNDER,-5.5
2904,2013,16,False,CIN,42.0,14.0,MIN,CIN,7.5,47.5,Paul Brown Stadium,False,53.0,13.0,80.0,,Sunday,December,28.0,56.0,CIN,MIN,CIN,MIN,OVER,8.5
2905,2013,16,False,CAR,17.0,13.0,NO,CAR,3.0,44.5,Bank of America Stadium,False,72.0,18.0,84.0,rain | fog,Sunday,December,4.0,30.0,CAR,NO,CAR,NO,UNDER,-14.5
2906,2013,16,False,BUF,19.0,0.0,MIA,MIA,-1.5,42.5,Ralph Wilson Stadium,False,41.0,8.0,79.0,rain | fog,Sunday,December,19.0,19.0,BUF,MIA,BUF,MIA,UNDER,-23.5
2907,2013,16,False,HOU,13.0,37.0,DEN,DEN,-9.5,53.5,Reliant Stadium,False,59.0,3.0,79.0,retractable (open roof),Sunday,December,-24.0,50.0,DEN,HOU,DEN,HOU,UNDER,-3.5
2908,2013,16,False,BAL,7.0,41.0,NE,BAL,1.5,44.5,M&T Bank Stadium,False,65.0,8.0,75.0,rain,Sunday,December,-34.0,48.0,NE,BAL,NE,BAL,OVER,3.5
2909,2013,16,False,SF,34.0,24.0,ATL,SF,14.5,46.0,Candlestick Park,False,60.0,0.0,49.0,,Monday,December,10.0,58.0,SF,ATL,ATL,SF,OVER,12.0
2910,2013,17,False,TEN,16.0,10.0,HOU,TEN,6.5,44.5,Nissan Stadium,False,53.0,4.0,61.0,,Sunday,December,6.0,26.0,TEN,HOU,HOU,TEN,UNDER,-18.5
2911,2013,17,False,SEA,27.0,9.0,LAR,SEA,12.5,41.0,CenturyLink Field,False,44.0,5.0,93.0,,Sunday,December,18.0,36.0,SEA,LAR,SEA,LAR,UNDER,-5.0
2912,2013,17,False,LAC,27.0,24.0,KC,LAC,14.5,45.0,Qualcomm Stadium,False,73.0,2.0,14.0,,Sunday,December,3.0,51.0,LAC,KC,KC,LAC,OVER,6.0
2913,2013,17,False,LVR,14.0,34.0,DEN,DEN,-10.0,53.5,Oakland Coliseum,False,71.0,8.0,16.0,,Sunday,December,-20.0,48.0,DEN,LVR,DEN,LVR,UNDER,-5.5
2914,2013,17,False,NYG,20.0,6.0,WAS,NYG,3.5,44.5,MetLife Stadium,False,42.0,5.0,100.0,rain | fog,Sunday,December,14.0,26.0,NYG,WAS,NYG,WAS,UNDER,-18.5
2915,2013,17,False,NO,42.0,17.0,TB,NO,10.5,46.5,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,December,25.0,59.0,NO,TB,NO,TB,OVER,12.5
2916,2013,17,False,NE,34.0,20.0,BUF,NE,7.0,46.0,Gillette Stadium,False,41.0,8.0,100.0,rain | fog,Sunday,December,14.0,54.0,NE,BUF,NE,BUF,OVER,8.0
2917,2013,17,False,PIT,20.0,7.0,CLE,PIT,9.5,44.5,Heinz Field,False,41.0,7.0,93.0,rain | fog,Sunday,December,13.0,27.0,PIT,CLE,PIT,CLE,UNDER,-17.5
2918,2013,17,False,MIA,7.0,20.0,NYJ,MIA,7.0,41.0,Sun Life Stadium,False,79.0,12.0,84.0,,Sunday,December,-13.0,27.0,NYJ,MIA,NYJ,MIA,UNDER,-14.0
2919,2013,17,False,IND,30.0,10.0,JAX,IND,11.5,45.0,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,December,20.0,40.0,IND,JAX,IND,JAX,UNDER,-5.0
2920,2013,17,False,DAL,22.0,24.0,PHI,PHI,-7.0,52.5,Cowboys Stadium,False,72.0,0.0,,indoor,Sunday,December,-2.0,46.0,PHI,DAL,DAL,PHI,UNDER,-6.5
2921,2013,17,False,CIN,34.0,17.0,BAL,CIN,7.0,42.5,Paul Brown Stadium,False,59.0,9.0,,,Sunday,December,17.0,51.0,CIN,BAL,CIN,BAL,OVER,8.5
2922,2013,17,False,CHI,28.0,33.0,GB,GB,-3.0,51.5,Soldier Field,False,26.0,16.0,88.0,,Sunday,December,-5.0,61.0,GB,CHI,GB,CHI,OVER,9.5
2923,2013,17,False,ATL,20.0,21.0,CAR,CAR,-5.5,46.5,Georgia Dome,False,72.0,0.0,,indoor,Sunday,December,-1.0,41.0,CAR,ATL,ATL,CAR,UNDER,-5.5
2924,2013,17,False,ARI,20.0,23.0,SF,ARI,3.0,41.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,December,-3.0,43.0,SF,ARI,SF,ARI,OVER,2.0
2925,2013,17,False,MIN,14.0,13.0,DET,DET,-2.5,49.5,Mall of America Field,False,72.0,0.0,,indoor,Sunday,December,1.0,27.0,MIN,DET,MIN,DET,UNDER,-22.5
2926,2013,19,True,IND,45.0,44.0,KC,KC,-2.5,46.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,Saturday,January,1.0,89.0,IND,KC,IND,KC,OVER,42.5
2927,2013,19,True,PHI,24.0,26.0,NO,PHI,3.0,53.0,Lincoln Financial Field,False,,,,,Saturday,January,-2.0,50.0,NO,PHI,NO,PHI,UNDER,-3.0
2928,2013,19,True,CIN,10.0,27.0,LAC,CIN,6.0,48.0,Paul Brown Stadium,False,,,,,Sunday,January,-17.0,37.0,LAC,CIN,LAC,CIN,UNDER,-11.0
2929,2013,19,True,GB,20.0,23.0,SF,SF,-3.0,46.0,Lambeau Field,False,,,,,Sunday,January,-3.0,43.0,SF,GB,PUSH,PUSH,UNDER,-3.0
2930,2013,20,True,SEA,23.0,15.0,NO,SEA,9.0,44.5,CenturyLink Field,False,,,,,Saturday,January,8.0,38.0,SEA,NO,NO,SEA,UNDER,-6.5
2931,2013,20,True,NE,43.0,22.0,IND,NE,7.0,51.0,Gillette Stadium,False,,,,,Saturday,January,21.0,65.0,NE,IND,NE,IND,OVER,14.0
2932,2013,20,True,CAR,10.0,23.0,SF,SF,-1.0,41.5,Bank of America Stadium,False,,,,,Sunday,January,-13.0,33.0,SF,CAR,SF,CAR,UNDER,-8.5
2933,2013,20,True,DEN,24.0,17.0,LAC,DEN,7.5,54.5,Sports Authority Field at Mile High,False,,,,,Sunday,January,7.0,41.0,DEN,LAC,LAC,DEN,UNDER,-13.5
2934,2013,21,True,DEN,26.0,16.0,NE,DEN,5.0,57.0,Sports Authority Field at Mile High,False,,,,,Sunday,January,10.0,42.0,DEN,NE,DEN,NE,UNDER,-15.0
2935,2013,21,True,SEA,23.0,17.0,SF,SEA,4.0,40.5,CenturyLink Field,False,,,,,Sunday,January,6.0,40.0,SEA,SF,SEA,SF,UNDER,-0.5
2936,2013,22,True,DEN,8.0,43.0,SEA,DEN,2.0,47.5,MetLife Stadium,True,49.0,,,,Sunday,February,-35.0,51.0,SEA,DEN,SEA,DEN,OVER,3.5
2937,2014,1,False,SEA,36.0,16.0,GB,SEA,4.5,46.5,CenturyLink Field,False,70.0,5.0,,,Thursday,September,20.0,52.0,SEA,GB,SEA,GB,OVER,5.5
2938,2014,1,False,LAR,6.0,34.0,MIN,LAR,3.0,43.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,September,-28.0,40.0,MIN,LAR,MIN,LAR,UNDER,-3.0
2939,2014,1,False,PIT,30.0,27.0,CLE,PIT,5.5,41.0,Heinz Field,False,72.0,6.0,,,Sunday,September,3.0,57.0,PIT,CLE,CLE,PIT,OVER,16.0
2940,2014,1,False,PHI,34.0,17.0,JAX,PHI,10.0,51.5,Lincoln Financial Field,False,80.0,6.0,,,Sunday,September,17.0,51.0,PHI,JAX,PHI,JAX,UNDER,-0.5
2941,2014,1,False,TB,14.0,20.0,CAR,TB,5.5,37.5,Raymond James Stadium,False,79.0,7.0,,,Sunday,September,-6.0,34.0,CAR,TB,CAR,TB,UNDER,-3.5
2942,2014,1,False,MIA,33.0,20.0,NE,NE,-3.5,46.5,Sun Life Stadium,False,89.0,13.0,,,Sunday,September,13.0,53.0,MIA,NE,MIA,NE,OVER,6.5
2943,2014,1,False,KC,10.0,26.0,TEN,KC,3.0,44.0,Arrowhead Stadium,False,77.0,5.0,,,Sunday,September,-16.0,36.0,TEN,KC,TEN,KC,UNDER,-8.0
2944,2014,1,False,NYJ,19.0,14.0,LVR,NYJ,6.5,40.5,MetLife Stadium,False,80.0,3.0,,,Sunday,September,5.0,33.0,NYJ,LVR,LVR,NYJ,UNDER,-7.5
2945,2014,1,False,DEN,31.0,24.0,IND,DEN,8.0,55.0,Sports Authority Field at Mile High,False,70.0,6.0,,,Sunday,September,7.0,55.0,DEN,IND,IND,DEN,PUSH,0.0
2946,2014,1,False,DAL,17.0,28.0,SF,SF,-3.5,51.0,Cowboys Stadium,False,72.0,0.0,,indoor,Sunday,September,-11.0,45.0,SF,DAL,SF,DAL,UNDER,-6.0
2947,2014,1,False,CHI,20.0,23.0,BUF,CHI,7.0,47.0,Soldier Field,False,77.0,7.0,,,Sunday,September,-3.0,43.0,BUF,CHI,BUF,CHI,UNDER,-4.0
2948,2014,1,False,BAL,16.0,23.0,CIN,BAL,1.0,42.5,M&T Bank Stadium,False,78.0,0.0,,,Sunday,September,-7.0,39.0,CIN,BAL,CIN,BAL,UNDER,-3.5
2949,2014,1,False,ATL,37.0,34.0,NO,NO,-3.0,52.0,Georgia Dome,False,72.0,0.0,,indoor,Sunday,September,3.0,71.0,ATL,NO,ATL,NO,OVER,19.0
2950,2014,1,False,HOU,17.0,6.0,WAS,HOU,3.0,44.5,Reliant Stadium,False,82.0,12.0,,retractable (open roof),Sunday,September,11.0,23.0,HOU,WAS,HOU,WAS,UNDER,-21.5
2951,2014,1,False,ARI,18.0,17.0,LAC,ARI,3.0,47.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Monday,September,1.0,35.0,ARI,LAC,LAC,ARI,UNDER,-12.0
2952,2014,1,False,DET,35.0,14.0,NYG,DET,6.5,47.0,Ford Field,False,72.0,0.0,,indoor,Monday,September,21.0,49.0,DET,NYG,DET,NYG,OVER,2.0
2953,2014,2,False,BAL,26.0,6.0,PIT,BAL,2.5,44.5,M&T Bank Stadium,False,80.0,0.0,,,Thursday,September,20.0,32.0,BAL,PIT,BAL,PIT,UNDER,-12.5
2954,2014,2,False,TEN,10.0,26.0,DAL,TEN,3.0,49.5,Nissan Stadium,False,77.0,6.0,,,Sunday,September,-16.0,36.0,DAL,TEN,DAL,TEN,UNDER,-13.5
2955,2014,2,False,TB,17.0,19.0,LAR,TB,4.0,37.5,Raymond James Stadium,False,78.0,0.0,,,Sunday,September,-2.0,36.0,LAR,TB,LAR,TB,UNDER,-1.5
2956,2014,2,False,SF,20.0,28.0,CHI,SF,7.0,47.5,Levi's Stadium,False,73.0,9.0,,,Sunday,September,-8.0,48.0,CHI,SF,CHI,SF,OVER,0.5
2957,2014,2,False,LAC,30.0,21.0,SEA,SEA,-4.5,45.0,Qualcomm Stadium,False,85.0,6.0,,,Sunday,September,9.0,51.0,LAC,SEA,LAC,SEA,OVER,6.0
2958,2014,2,False,LVR,14.0,30.0,HOU,HOU,-3.0,42.0,Oakland Coliseum,False,73.0,10.0,,,Sunday,September,-16.0,44.0,HOU,LVR,HOU,LVR,OVER,2.0
2959,2014,2,False,NYG,14.0,25.0,ARI,NYG,1.0,41.5,MetLife Stadium,False,71.0,5.0,,,Sunday,September,-11.0,39.0,ARI,NYG,ARI,NYG,UNDER,-2.5
2960,2014,2,False,WAS,41.0,10.0,JAX,WAS,5.0,43.0,FedEx Field,False,67.0,4.0,,,Sunday,September,31.0,51.0,WAS,JAX,WAS,JAX,OVER,8.0
2961,2014,2,False,GB,31.0,24.0,NYJ,GB,7.0,46.5,Lambeau Field,False,63.0,11.0,,,Sunday,September,7.0,55.0,GB,NYJ,PUSH,PUSH,OVER,8.5
2962,2014,2,False,DEN,24.0,17.0,KC,DEN,13.0,49.0,Sports Authority Field at Mile High,False,82.0,14.0,,rain,Sunday,September,7.0,41.0,DEN,KC,KC,DEN,UNDER,-8.0
2963,2014,2,False,CLE,26.0,24.0,NO,NO,-4.5,49.5,FirstEnergy Stadium,False,62.0,5.0,,,Sunday,September,2.0,50.0,CLE,NO,CLE,NO,OVER,0.5
2964,2014,2,False,CIN,24.0,10.0,ATL,CIN,5.5,49.0,Paul Brown Stadium,False,68.0,4.0,,,Sunday,September,14.0,34.0,CIN,ATL,CIN,ATL,UNDER,-15.0
2965,2014,2,False,CAR,24.0,7.0,DET,CAR,1.0,43.5,Bank of America Stadium,False,68.0,7.0,,,Sunday,September,17.0,31.0,CAR,DET,CAR,DET,UNDER,-12.5
2966,2014,2,False,BUF,29.0,10.0,MIA,BUF,1.0,43.0,Ralph Wilson Stadium,False,61.0,4.0,,,Sunday,September,19.0,39.0,BUF,MIA,BUF,MIA,UNDER,-4.0
2967,2014,2,False,MIN,7.0,30.0,NE,NE,-3.5,49.0,TCF Bank Stadium,False,65.0,11.0,,,Sunday,September,-23.0,37.0,NE,MIN,NE,MIN,UNDER,-12.0
2968,2014,2,False,IND,27.0,30.0,PHI,IND,3.0,54.0,Lucas Oil Stadium,False,72.0,0.0,,indoor,Monday,September,-3.0,57.0,PHI,IND,PHI,IND,OVER,3.0
2969,2014,3,False,ATL,56.0,14.0,TB,ATL,6.5,47.0,Georgia Dome,False,72.0,0.0,,indoor,Thursday,September,42.0,70.0,ATL,TB,ATL,TB,OVER,23.0
2970,2014,3,False,LAR,31.0,34.0,DAL,DAL,-1.5,45.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,September,-3.0,65.0,DAL,LAR,DAL,LAR,OVER,20.0
2971,2014,3,False,SEA,26.0,20.0,DEN,SEA,4.0,48.0,CenturyLink Field,False,83.0,6.0,,,Sunday,September,6.0,46.0,SEA,DEN,SEA,DEN,UNDER,-2.0
2972,2014,3,False,PHI,37.0,34.0,WAS,PHI,4.0,50.0,Lincoln Financial Field,False,76.0,4.0,,,Sunday,September,3.0,71.0,PHI,WAS,WAS,PHI,OVER,21.0
2973,2014,3,False,NYG,30.0,17.0,HOU,NYG,1.0,41.5,MetLife Stadium,False,76.0,0.0,,fog,Sunday,September,13.0,47.0,NYG,HOU,NYG,HOU,OVER,5.5
2974,2014,3,False,NO,20.0,9.0,MIN,NO,10.0,49.5,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,September,11.0,29.0,NO,MIN,NO,MIN,UNDER,-20.5
2975,2014,3,False,NE,16.0,9.0,LVR,NE,14.0,47.0,Gillette Stadium,False,78.0,7.0,,,Sunday,September,7.0,25.0,NE,LVR,LVR,NE,UNDER,-22.0
2976,2014,3,False,MIA,15.0,34.0,KC,MIA,6.0,42.5,Sun Life Stadium,False,84.0,8.0,,,Sunday,September,-19.0,49.0,KC,MIA,KC,MIA,OVER,6.5
2977,2014,3,False,DET,19.0,7.0,GB,DET,1.5,52.0,Ford Field,False,72.0,0.0,,indoor,Sunday,September,12.0,26.0,DET,GB,DET,GB,UNDER,-26.0
2978,2014,3,False,CLE,21.0,23.0,BAL,BAL,-2.0,43.0,FirstEnergy Stadium,False,69.0,19.0,,,Sunday,September,-2.0,44.0,BAL,CLE,PUSH,PUSH,OVER,1.0
2979,2014,3,False,CIN,33.0,7.0,TEN,CIN,6.5,44.5,Paul Brown Stadium,False,79.0,14.0,,,Sunday,September,26.0,40.0,CIN,TEN,CIN,TEN,UNDER,-4.5
2980,2014,3,False,CAR,19.0,37.0,PIT,CAR,3.0,42.5,Bank of America Stadium,False,74.0,3.0,,,Sunday,September,-18.0,56.0,PIT,CAR,PIT,CAR,OVER,13.5
2981,2014,3,False,BUF,10.0,22.0,LAC,BUF,2.5,45.5,Ralph Wilson Stadium,False,72.0,16.0,,,Sunday,September,-12.0,32.0,LAC,BUF,LAC,BUF,UNDER,-13.5
2982,2014,3,False,ARI,23.0,14.0,SF,SF,-3.0,41.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,September,9.0,37.0,ARI,SF,ARI,SF,UNDER,-4.0
2983,2014,3,False,JAX,17.0,44.0,IND,IND,-6.0,45.0,EverBank Field,False,85.0,5.0,,,Sunday,September,-27.0,61.0,IND,JAX,IND,JAX,OVER,16.0
2984,2014,3,False,NYJ,19.0,27.0,CHI,NYJ,1.5,45.0,MetLife Stadium,False,56.0,4.0,,,Monday,September,-8.0,46.0,CHI,NYJ,CHI,NYJ,OVER,1.0
2985,2014,4,False,WAS,14.0,45.0,NYG,WAS,3.0,44.5,FedEx Field,False,63.0,7.0,,,Thursday,September,-31.0,59.0,NYG,WAS,NYG,WAS,OVER,14.5
2986,2014,4,False,NYJ,17.0,24.0,DET,NYJ,2.0,44.0,MetLife Stadium,False,85.0,6.0,,,Sunday,September,-7.0,41.0,DET,NYJ,DET,NYJ,UNDER,-3.0
2987,2014,4,False,LAC,33.0,14.0,JAX,LAC,13.0,44.5,Qualcomm Stadium,False,72.0,7.0,,,Sunday,September,19.0,47.0,LAC,JAX,LAC,JAX,OVER,2.5
2988,2014,4,False,PIT,24.0,27.0,TB,PIT,7.5,45.0,Heinz Field,False,73.0,6.0,,,Sunday,September,-3.0,51.0,TB,PIT,TB,PIT,OVER,6.0
2989,2014,4,False,LVR,14.0,38.0,MIA,MIA,-4.0,41.0,Wembley Stadium,True,68.0,6.0,,,Sunday,September,-24.0,52.0,MIA,LVR,MIA,LVR,OVER,11.0
2990,2014,4,False,MIN,41.0,28.0,ATL,ATL,-5.5,47.5,TCF Bank Stadium,False,80.0,8.0,,,Sunday,September,13.0,69.0,MIN,ATL,MIN,ATL,OVER,21.5
2991,2014,4,False,SF,26.0,21.0,PHI,SF,3.5,49.5,Levi's Stadium,False,75.0,7.0,,,Sunday,September,5.0,47.0,SF,PHI,SF,PHI,UNDER,-2.5
2992,2014,4,False,HOU,23.0,17.0,BUF,HOU,3.0,44.0,Reliant Stadium,False,86.0,4.0,,retractable (open roof),Sunday,September,6.0,40.0,HOU,BUF,HOU,BUF,UNDER,-4.0
2993,2014,4,False,DAL,38.0,17.0,NO,NO,-3.0,54.0,Cowboys Stadium,False,72.0,0.0,,indoor,Sunday,September,21.0,55.0,DAL,NO,DAL,NO,OVER,1.0
2994,2014,4,False,CHI,17.0,38.0,GB,GB,-2.0,51.0,Soldier Field,False,78.0,6.0,,,Sunday,September,-21.0,55.0,GB,CHI,GB,CHI,OVER,4.0
2995,2014,4,False,BAL,38.0,10.0,CAR,BAL,3.5,42.0,M&T Bank Stadium,False,79.0,0.0,,,Sunday,September,28.0,48.0,BAL,CAR,BAL,CAR,OVER,6.0
2996,2014,4,False,IND,41.0,17.0,TEN,IND,7.5,46.0,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,September,24.0,58.0,IND,TEN,IND,TEN,OVER,12.0
2997,2014,4,False,KC,41.0,14.0,NE,NE,-3.0,45.5,Arrowhead Stadium,False,72.0,3.0,,,Monday,September,27.0,55.0,KC,NE,KC,NE,OVER,9.5
2998,2014,5,False,GB,42.0,10.0,MIN,GB,8.5,46.5,Lambeau Field,False,63.0,7.0,,fog,Thursday,October,32.0,52.0,GB,MIN,GB,MIN,OVER,5.5
2999,2014,5,False,SF,22.0,17.0,KC,SF,4.0,43.5,Levi's Stadium,False,88.0,6.0,,,Sunday,October,5.0,39.0,SF,KC,SF,KC,UNDER,-4.5
3000,2014,5,False,LAC,31.0,0.0,NYJ,LAC,7.0,44.5,Qualcomm Stadium,False,83.0,6.0,,,Sunday,October,31.0,31.0,LAC,NYJ,LAC,NYJ,UNDER,-13.5
3001,2014,5,False,PHI,34.0,28.0,LAR,PHI,3.5,48.0,Lincoln Financial Field,False,60.0,6.0,,,Sunday,October,6.0,62.0,PHI,LAR,PHI,LAR,OVER,14.0
3002,2014,5,False,NYG,30.0,20.0,ATL,NYG,4.0,50.5,MetLife Stadium,False,61.0,6.0,,,Sunday,October,10.0,50.0,NYG,ATL,NYG,ATL,UNDER,-0.5
3003,2014,5,False,NO,37.0,31.0,TB,NO,11.0,48.0,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,October,6.0,68.0,NO,TB,TB,NO,OVER,20.0
3004,2014,5,False,NE,43.0,17.0,CIN,CIN,-2.5,46.5,Gillette Stadium,False,35.0,0.0,,fog,Sunday,October,26.0,60.0,NE,CIN,NE,CIN,OVER,13.5
3005,2014,5,False,DET,14.0,17.0,BUF,DET,4.5,43.5,Ford Field,False,72.0,0.0,,indoor,Sunday,October,-3.0,31.0,BUF,DET,BUF,DET,UNDER,-12.5
3006,2014,5,False,IND,20.0,13.0,BAL,IND,2.5,49.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,October,7.0,33.0,IND,BAL,IND,BAL,UNDER,-16.5
3007,2014,5,False,TEN,28.0,29.0,CLE,CLE,-1.0,44.0,Nissan Stadium,False,71.0,13.0,,,Sunday,October,-1.0,57.0,CLE,TEN,PUSH,PUSH,OVER,13.0
3008,2014,5,False,DEN,41.0,20.0,ARI,DEN,8.0,47.5,Sports Authority Field at Mile High,False,72.0,8.0,,,Sunday,October,21.0,61.0,DEN,ARI,DEN,ARI,OVER,13.5
3009,2014,5,False,DAL,20.0,17.0,HOU,DAL,5.0,48.0,Cowboys Stadium,False,72.0,0.0,,indoor,Sunday,October,3.0,37.0,DAL,HOU,HOU,DAL,UNDER,-11.0
